 A 102  8833 1017  332909200 2010-07-20T14:46:40.60  180  1  0  1   closed  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.053406  17.000000 193.474960   0.166328   9.574391 139.943970 142.507843  74.083290 141.008667   0.022177 142.904114  0  0  0  0  7419  0
 8 102  8914 1017  332909220 2010-07-20T14:47:00.60  180  2  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.104805  17.000000 193.381409   0.055160   3.162066 139.958298 142.493515  74.672020 141.037323   0.021461 142.875458  0  0  0  0  7418  0
 8 102  8997 1017  332909240 2010-07-20T14:47:20.60  180  3  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.002068  17.000000 193.396179   0.055160   3.162066 139.958298 142.493515  74.572990 141.037323   0.020520 142.861145  0  0  0  0  7414  0
 8 102  9077 1017  332909260 2010-07-20T14:47:40.60  180  4  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  80.950676  17.000000 193.445419   0.050521   2.895854 139.943970 142.479187  74.490242 141.022995   0.019847 142.875458  0  0  0  0  7424  0
 8 102  9159 1017  332909280 2010-07-20T14:48:00.60  180  5  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.002068  17.000000 193.489731   0.048079   2.755767 139.972626 142.493515  74.468536 141.051636   0.019383 142.904114  0  0  0  0  7413  0
 8 102  9239 1017  332909300 2010-07-20T14:48:20.60  180  6  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 193.504501   0.043439   2.489647 139.943970 142.464859  74.541794 141.008667   0.018924 142.875458  0  0  0  0  7423  0
 8 102  9321 1017  332909320 2010-07-20T14:48:40.60  180  7  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.053406  17.000000 193.563583  -0.040998  -2.349657 139.958298 142.493515  74.482101 141.065964   0.018448 142.875458  0  0  0  0  7421  0
 8 102  9402 1017  332909340 2010-07-20T14:49:00.60  180  8  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 193.578354  -0.034404  -1.971614 139.929657 142.493515  74.520088 141.037323   0.018014 142.875458  0  0  0  0  7430  0
 8 102  9483 1017  332909360 2010-07-20T14:49:20.60  180  9  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 193.607895  -0.030009  -1.719633 139.958298 142.507843  74.571632 141.051636   0.017573 142.875458  0  0  0  0  7422  0
 8 102  9564 1017  332909380 2010-07-20T14:49:40.60  180 10  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.104805  17.000000 193.622665  -0.025613  -1.467686 139.958298 142.522156  74.568924 141.051636   0.016968 142.875458  0  0  0  0  7415  0
 8 102  9644 1017  332909400 2010-07-20T14:50:00.60  180 11  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.053406  17.000000 193.652206  -0.020973  -1.201773 139.986954 142.550812  74.532295 141.037323   0.016339 142.875458  0  0  0  0  7435  0
 8 102  9726 1017  332909420 2010-07-20T14:50:20.60  180 12  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.258987  17.000000 193.681747  -0.018531  -1.061830 139.958298 142.550812  74.533653 141.037323   0.015562 142.875458  0  0  0  0  7412  0
 8 102  9807 1017  332909440 2010-07-20T14:50:40.60  180 13  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 193.730988  -0.013892  -0.795953 139.958298 142.584229  74.608261 141.037323   0.014908 142.861145  0  0  0  0  7418  0
 8 102  9887 1017  332909460 2010-07-20T14:51:00.60  180 14  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 193.775299  -0.040754  -2.335654 139.972626 142.550812  74.563492 141.008667   0.014260 142.861145  0  0  0  0  7433  0
 8 102  9967 1017  332909480 2010-07-20T14:51:20.60  180 15  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.053406  17.000000 193.790070  -0.034404  -1.971614 139.929657 142.536484  74.540436 141.008667   0.013490 142.827728  0  0  0  0  7433  0
 8 102 10047 1017  332909500 2010-07-20T14:51:40.60  180 16  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.258987  17.000000 193.819611  -0.029765  -1.705636 139.986954 142.536484  74.540436 141.051636   0.012995 142.875458  0  0  0  0  7412  0
 8 102 10127 1017  332909520 2010-07-20T14:52:00.60  180 17  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 193.804840  -0.025369  -1.453690 139.972626 142.565125  74.648956 141.037323   0.012402 142.904114  0  0  0  0  7416  0
 8 102 10208 1017  332909540 2010-07-20T14:52:20.60  180 18  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.310387  17.000000 193.923019  -0.022683  -1.299738 139.958298 142.550812  74.566208 141.051636   0.012145 142.875458  0  0  0  0  7445  0
