 8 102  8897 1017  332909200 2010-07-20T14:46:40.60  180   1  0  1   closed  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.053406  17.000000 193.381409   0.055160   3.162066 139.943970 142.507843  74.672020 141.037323   0.022177 142.875458  0  0  0  0  1852  0
 8 102  8978 1017  332909220 2010-07-20T14:47:00.60  180   2  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.104805  17.000000 193.396179   0.055160   3.162066 139.958298 142.493515  74.572990 141.037323   0.021461 142.861145  0  0  0  0  1956  0
 8 102  9061 1017  332909240 2010-07-20T14:47:20.60  180   3  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.002068  17.000000 193.445419   0.050521   2.895854 139.958298 142.493515  74.490242 141.022995   0.020520 142.875458  0  0  0  0  1889  0
 8 102  9141 1017  332909260 2010-07-20T14:47:40.60  180   4  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  80.950676  17.000000 193.489731   0.048079   2.755767 139.943970 142.479187  74.468536 141.051636   0.019847 142.904114  0  0  0  0  1958  0
 8 102  9223 1017  332909280 2010-07-20T14:48:00.60  180   5  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.002068  17.000000 193.504501   0.043439   2.489647 139.972626 142.493515  74.541794 141.008667   0.019383 142.875458  0  0  0  0  1880  0
 8 102  9303 1017  332909300 2010-07-20T14:48:20.60  180   6  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 193.563583  -0.040998  -2.349657 139.943970 142.464859  74.482101 141.065964   0.018924 142.875458  0  0  0  0  1881  0
 8 102  9385 1017  332909320 2010-07-20T14:48:40.60  180   7  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.053406  17.000000 193.578354  -0.034404  -1.971614 139.958298 142.493515  74.520088 141.037323   0.018448 142.875458  0  0  0  0  1861  0
 8 102  9466 1017  332909340 2010-07-20T14:49:00.60  180   8  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 193.607895  -0.030009  -1.719633 139.929657 142.493515  74.571632 141.051636   0.018014 142.875458  0  0  0  0  1901  0
 8 102  9547 1017  332909360 2010-07-20T14:49:20.60  180   9  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 193.622665  -0.025613  -1.467686 139.958298 142.507843  74.568924 141.051636   0.017573 142.875458  0  0  0  0  1904  0
 8 102  9628 1017  332909380 2010-07-20T14:49:40.60  180  10  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.104805  17.000000 193.652206  -0.020973  -1.201773 139.958298 142.522156  74.532295 141.037323   0.016968 142.875458  0  0  0  0  1874  0
 8 102  9708 1017  332909400 2010-07-20T14:50:00.60  180  11  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.053406  17.000000 193.681747  -0.018531  -1.061830 139.986954 142.550812  74.533653 141.037323   0.016339 142.875458  0  0  0  0  1964  0
 8 102  9790 1017  332909420 2010-07-20T14:50:20.60  180  12  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.258987  17.000000 193.730988  -0.013892  -0.795953 139.958298 142.550812  74.608261 141.037323   0.015562 142.861145  0  0  0  0  1981  0
 8 102  9871 1017  332909440 2010-07-20T14:50:40.60  180  13  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 193.775299  -0.040754  -2.335654 139.958298 142.584229  74.563492 141.008667   0.014908 142.861145  0  0  0  0  1847  0
 8 102  9951 1017  332909460 2010-07-20T14:51:00.60  180  14  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 193.790070  -0.034404  -1.971614 139.972626 142.550812  74.540436 141.008667   0.014260 142.827728  0  0  0  0  1870  0
 8 102 10031 1017  332909480 2010-07-20T14:51:20.60  180  15  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.053406  17.000000 193.819611  -0.029765  -1.705636 139.929657 142.536484  74.540436 141.051636   0.013490 142.875458  0  0  0  0  1867  0
 8 102 10111 1017  332909500 2010-07-20T14:51:40.60  180  16  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.258987  17.000000 193.804840  -0.025369  -1.453690 139.986954 142.536484  74.648956 141.037323   0.012995 142.904114  0  0  0  0  1867  0
 8 102 10191 1017  332909520 2010-07-20T14:52:00.60  180  17  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 193.923019  -0.022683  -1.299738 139.972626 142.565125  74.566208 141.051636   0.012402 142.875458  0  0  0  0  1965  0
 8 102 10272 1017  332909540 2010-07-20T14:52:20.60  180  18  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.310387  17.000000 193.923019  -0.018287  -1.047835 139.958298 142.550812  74.530937 141.037323   0.012145 142.904114  0  0  0  0  1851  0
 8 102 10353 1017  332909560 2010-07-20T14:52:40.60  180  19  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 193.923019  -0.013892  -0.795953 139.986954 142.584229  74.568924 140.994354   0.011766 142.875458  0  0  0  0  1865  0
 8 102 10434 1017  332909580 2010-07-20T14:53:00.60  180  20  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 193.952560   0.022006   1.260943 139.943970 142.565125  74.552643 141.051636   0.011436 142.904114  0  0  0  0  1860  0
 8 102 10514 1017  332909600 2010-07-20T14:53:20.60  180  21  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.310387  17.000000 194.031342   0.028355   1.624842 139.986954 142.584229  74.488884 141.065964   0.011094 142.904114  0  0  0  0  1912  0
 8 102 10596 1017  332909620 2010-07-20T14:53:40.60  180  22  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 194.016571   0.032995   1.890808 139.972626 142.612885  74.543144 141.051636   0.010672 142.904114  0  0  0  0  1876  0
 8 102 10676 1017  332909640 2010-07-20T14:54:00.60  180  23  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 194.075653   0.037390   2.142814 139.986954 142.584229  74.620468 141.037323   0.010091 142.904114  0  0  0  0  1922  0
 8 102 10756 1017  332909660 2010-07-20T14:54:20.60  180  24  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.310387  17.000000 194.090424   0.039832   2.282834 139.972626 142.598541  74.536362 141.037323   0.009559 142.904114  0  0  0  0  1847  0
 8 102 10836 1017  332909680 2010-07-20T14:54:40.60  180  25  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.310387  17.000000 194.090424   0.044472   2.548912 139.972626 142.612885  74.475319 141.037323   0.008899 142.904114  0  0  0  0  1856  0
 8 102 10916 1017  332909700 2010-07-20T14:55:00.60  180  26  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.310387  17.000000 194.134735   0.048868   2.801036 139.958298 142.612885  74.522797 141.008667   0.008098 142.889786  0  0  0  0  1873  0
 8 102 10996 1017  332909720 2010-07-20T14:55:20.60  180  27  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 194.179047   0.022006   1.260943 139.958298 142.565125  74.506523 141.022995   0.007493 142.904114  0  0  0  0  1908  0
 8 102 11077 1017  332909740 2010-07-20T14:55:40.60  180  28  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 194.193817   0.028599   1.638839 139.943970 142.612885  74.650314 141.008667   0.006778 142.875458  0  0  0  0  1867  0
 8 102 11157 1017  332909760 2010-07-20T14:56:00.60  180  29  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.310387  17.000000 194.238129   0.032995   1.890808 139.986954 142.598541  74.600121 141.037323   0.006099 142.918442  0  0  0  0  1869  0
 8 102 11238 1017  332909780 2010-07-20T14:56:20.60  180  30  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.156197  17.000000 194.223358   0.037390   2.142814 140.001282 142.612885  74.572990 141.051636   0.005629 142.861145  0  0  0  0  1902  0
 8 102 11318 1017  332909800 2010-07-20T14:56:40.60  180  31  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 194.302139   0.040077   2.296837 139.986954 142.584229  74.482101 141.008667   0.005164 142.904114  0  0  0  0  1939  0
 8 102 11398 1017  332909820 2010-07-20T14:57:00.60  180  32  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.310387  17.000000 194.302139   0.044472   2.548912 139.958298 142.584229  74.533653 141.065964   0.004816 142.904114  0  0  0  0  1862  0
 8 102 11478 1017  332909840 2010-07-20T14:57:20.60  180  33  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.361778  17.000000 194.331680   0.048868   2.801036 139.972626 142.598541  74.556709 141.051636   0.004614 142.875458  0  0  0  0  1948  0
 8 102 11559 1017  332909860 2010-07-20T14:57:40.60  180  34  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.207596  17.000000 194.331680   0.086719   4.974872 139.986954 142.598541  74.541794 141.037323   0.004235 142.889786  0  0  0  0  1906  0
 8 102 11640 1017  332909880 2010-07-20T14:58:00.60  180  35  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.361778  17.000000 194.390762   0.091114   5.227723 139.958298 142.612885  74.520088 141.022995   0.003801 142.875458  0  0  0  0  1911  0
 8 102 11720 1017  332909900 2010-07-20T14:58:20.60  180  36  0  1     open  IR  data_not_compressed  all_spectral_sub-frames      science  L_SPE_H_SPA_F  13.000000  81.258987  17.000000 194.435074   0.095510   5.480676 139.986954 142.627197  74.543144 141.037323   0.003428 142.889786  0  0  0  0  1985  0
