-5.8097988281E+03,  1.7283071518E+01, -1.6385525465E-02,  5.1732235988E-06, C
-1.8777013779E+01,  5.3521092981E-02, -5.0854214351E-05,  1.6108440803E-08, D
-5.2125591278E+01,  1.4842796326E-01, -1.4089376782E-04,  4.4586382586E-08, E
-4.2577763088E-03,  1.2289244296E-05, -1.1821382095E-08,  3.7898404033E-12, F
 6.7693686485E-01, -1.9095379394E-03,  1.7939668169E-06, -5.6198729004E-10, O
 1.8011084758E-03, -5.1680335673E-06,  4.9400128432E-09, -1.5730491996E-12, P
-6.8822302856E-03,  1.9457356757E-05, -1.8341884456E-08,  5.7656765647E-12, Q
 9.0018211267E-06, -2.5762753708E-08,  2.4592881551E-11, -7.8309830747E-15, S
