 1.2382397461E+03, -2.7684268951E+00,  2.5647317525E-03, -7.8695262573E-07, C
-3.4833836555E+00,  1.0116644204E-02, -9.7957554317E-06,  3.1624916019E-09, D
-2.4299888611E+00,  7.1440534666E-03, -7.0058499659E-06,  2.2918509313E-09, E
-5.3432234563E-04,  1.4995789570E-06, -1.4002544679E-09,  4.3498413422E-13, F
 2.0633848384E-02, -6.2951665313E-05,  6.3933789818E-08, -2.1631758884E-11, O
-3.3310454455E-04,  9.7098586593E-07, -9.4381846782E-10,  3.0594274401E-13, P
 5.1751307910E-04, -1.5100623614E-06,  1.4695749062E-09, -4.7704423961E-13, Q
 1.1701602176E-07, -3.3471744820E-10,  3.1903074475E-13, -1.0133021399E-16, S
