Coordinated_Universal_Time,Pt_Longitude, Pt_Latitude,   Pt_Radius,    Pt_Range, Pt_PulseW, Pt_Energy,Pt_noi,Pt_Thr, Pt_Gn,   Flg,S,Frm,Mission_ET,   Subseconds,Terrestrial_Dyn_Time, TX_Energy_mJ,TX_PulseW,SC_Longitude, SC_Latitude,   SC_radius,     Geoid,Offnadir,Emission, Sol_INC, Sol_Phs, Earth_Centr.,Earth_PW,Earth_E.
2010-01-27T06:20:05.69239676,  99.1039288,  61.0053469, 1735.296373,   56.516550,    19.781,    0.0361,     6, 25.58, 49.23,   0,4, 16,  19235979, 0.5810810309, 317845271.876396775,    2.579266,     8.617,  99.1218889,  61.0026521, 1791.812773,1736.93841,   0.264,   0.272,  77.003,  77.220, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.69239676,  99.1065023,  61.0048670, 1735.297185,   56.515550,    22.647,    0.0424,     5, 30.43, 50.16,   0,5, 16,  19235979, 0.5810810309, 317845271.876396775,    2.579266,     8.617,  99.1218889,  61.0026521, 1791.812773,1736.93841,   0.264,   0.272,  77.003,  77.220, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.72811180,  99.1048460,  61.0063829, 1735.297240,   56.515580,    22.527,    0.0551,     4, 30.79, 50.21,   0,1, 17,  19235979, 0.6167961177, 317845271.912111819,    2.579266,     8.786,  99.1219692,  61.0045385, 1791.812759,1736.93840,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.72811180,  99.1056470,  61.0055237, 1735.296866,   56.515882,    22.547,    0.0311,     6, 29.30, 49.87,   0,2, 17,  19235979, 0.6167961177, 317845271.912111819,    2.579266,     8.786,  99.1219692,  61.0045385, 1791.812759,1736.93840,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.72811180,  99.1030548,  61.0060038, 1735.296038,   56.516899,    19.141,    0.0323,     7, 29.57, 49.97,   0,3, 17,  19235979, 0.6167961177, 317845271.912111819,    2.579266,     8.786,  99.1219692,  61.0045385, 1791.812759,1736.93840,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.72811180,  99.1040067,  61.0072335, 1735.295973,   56.516937,    21.611,    0.0361,     4, 25.58, 49.23,   0,4, 17,  19235979, 0.6167961177, 317845271.912111819,    2.579266,     8.786,  99.1219692,  61.0045385, 1791.812759,1736.93840,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.72811180,  99.1065807,  61.0067535, 1735.298236,   56.514484,    20.930,    0.0424,     6, 30.43, 50.16,   0,5, 17,  19235979, 0.6167961177, 317845271.912111819,    2.579266,     8.786,  99.1219692,  61.0045385, 1791.812759,1736.93840,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.76382649,  99.1049239,  61.0082694, 1735.296988,   56.515818,    23.005,    0.0475,     4, 30.79, 50.21,   0,1, 18,  19235979, 0.6525108006, 317845271.947826505,    2.579266,     8.674,  99.1220494,  61.0064249, 1791.812745,1736.93839,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.76382649,  99.1057253,  61.0074103, 1735.297472,   56.515262,    19.873,    0.0291,     8, 29.30, 49.87,   0,2, 18,  19235979, 0.6525108006, 317845271.947826505,    2.579266,     8.674,  99.1220494,  61.0064249, 1791.812745,1736.93839,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.76382649,  99.1031325,  61.0078904, 1735.295625,   56.517298,    19.563,    0.0323,     6, 29.57, 49.97,   0,3, 18,  19235979, 0.6525108006, 317845271.947826505,    2.579266,     8.674,  99.1220494,  61.0064249, 1791.812745,1736.93839,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.76382649,  99.1040848,  61.0091200, 1735.296688,   56.516208,    22.202,    0.0383,     9, 25.58, 49.23,   0,4, 18,  19235979, 0.6525108006, 317845271.947826505,    2.579266,     8.674,  99.1220494,  61.0064249, 1791.812745,1736.93839,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.76382649,  99.1066586,  61.0086401, 1735.297503,   56.515203,    23.013,    0.0445,     9, 30.43, 50.16,   0,5, 18,  19235979, 0.6525108006, 317845271.947826505,    2.579266,     8.674,  99.1220494,  61.0064249, 1791.812745,1736.93839,   0.264,   0.272,  77.003,  77.223, 0.0000000000,   0.000,   7.825
2010-01-27T06:20:05.79954034,  99.1050025,  61.0101558, 1735.297389,   56.515403,    21.823,    0.0421,     7, 30.79, 50.21,   0,1, 19,  19235979, 0.6882246421, 317845271.983540356,    2.579266,     8.617,  99.1221297,  61.0083112, 1791.812731,1736.93838,   0.264,   0.272,  77.006,  77.223, 0.0025210415,   0.000,   7.375
2010-01-27T06:20:05.79954034,  99.1058038,  61.0092966, 1735.297755,   56.514964,    20.014,    0.0271,    10, 29.30, 49.87,   0,2, 19,  19235979, 0.6882246421, 317845271.983540356,    2.579266,     8.617,  99.1221297,  61.0083112, 1791.812731,1736.93838,   0.264,   0.272,  77.006,  77.223, 0.0025210415,   0.000,   7.375
2010-01-27T06:20:05.79954034,  99.1032110,  61.0097768, 1735.296124,   56.516785,    21.928,    0.0372,     9, 29.57, 49.97,   0,3, 19,  19235979, 0.6882246421, 317845271.983540356,    2.579266,     8.617,  99.1221297,  61.0083112, 1791.812731,1736.93838,   0.264,   0.272,  77.006,  77.223, 0.0025210415,   0.000,   7.375
2010-01-27T06:20:05.79954034,  99.1041636,  61.0110063, 1735.297640,   56.515242,    20.400,    0.0383,     8, 25.58, 49.23,   0,4, 19,  19235979, 0.6882246421, 317845271.983540356,    2.579266,     8.617,  99.1221297,  61.0083112, 1791.812731,1736.93838,   0.264,   0.272,  77.006,  77.223, 0.0025210415,   0.000,   7.375
2010-01-27T06:20:05.79954034,  99.1067374,  61.0105264, 1735.298430,   56.514263,    20.226,    0.0393,     8, 30.43, 50.16,   0,5, 19,  19235979, 0.6882246421, 317845271.983540356,    2.579266,     8.617,  99.1221297,  61.0083112, 1791.812731,1736.93838,   0.264,   0.272,  77.006,  77.223, 0.0025210415,   0.000,   7.375
2010-01-27T06:20:05.83525437,  99.1050848,  61.0120416, 1735.297921,   56.514857,    25.651,    0.0519,     3, 30.79, 50.21,   0,1, 20,  19235979, 0.7239386498, 317845272.019254386,    2.579266,     8.730,  99.1222100,  61.0101975, 1791.812717,1736.93837,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.83525437,  99.1058860,  61.0111824, 1735.297702,   56.515003,    20.661,    0.0321,     6, 29.30, 49.87,   0,2, 20,  19235979, 0.7239386498, 317845272.019254386,    2.579266,     8.730,  99.1222100,  61.0101975, 1791.812717,1736.93837,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.83525437,  99.1032935,  61.0116625, 1735.297459,   56.515436,    20.042,    0.0311,     7, 29.57, 49.97,   0,3, 20,  19235979, 0.7239386498, 317845272.019254386,    2.579266,     8.730,  99.1222100,  61.0101975, 1791.812717,1736.93837,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.83525437,  99.1042455,  61.0128922, 1735.297423,   56.515444,    22.371,    0.0383,     5, 25.58, 49.23,   0,4, 20,  19235979, 0.7239386498, 317845272.019254386,    2.579266,     8.730,  99.1222100,  61.0101975, 1791.812717,1736.93837,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.83525437,  99.1068198,  61.0124122, 1735.298871,   56.513807,    20.508,    0.0393,     6, 30.43, 50.16,   0,5, 20,  19235979, 0.7239386498, 317845272.019254386,    2.579266,     8.730,  99.1222100,  61.0101975, 1791.812717,1736.93837,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.87096918,  99.1051668,  61.0139274, 1735.297464,   56.515299,    24.525,    0.0530,     3, 30.79, 50.21,   0,1, 21,  19235979, 0.7596534577, 317845272.054969192,    2.620207,     8.758,  99.1222903,  61.0120839, 1791.812703,1736.93836,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.87096918,  99.1059684,  61.0130682, 1735.298652,   56.514039,    21.506,    0.0330,     6, 29.30, 49.87,   0,2, 21,  19235979, 0.7596534577, 317845272.054969192,    2.620207,     8.758,  99.1222903,  61.0120839, 1791.812703,1736.93836,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.87096918,  99.1033752,  61.0135484, 1735.296577,   56.516304,    20.436,    0.0323,     9, 29.57, 49.97,   0,3, 21,  19235979, 0.7596534577, 317845272.054969192,    2.620207,     8.758,  99.1222903,  61.0120839, 1791.812703,1736.93836,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.87096918,  99.1043270,  61.0147780, 1735.295658,   56.517196,    21.526,    0.0372,    13, 25.58, 49.23,   0,4, 21,  19235979, 0.7596534577, 317845272.054969192,    2.620207,     8.758,  99.1222903,  61.0120839, 1791.812703,1736.93836,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.87096918,  99.1069018,  61.0142980, 1735.298134,   56.514531,    21.549,    0.0424,     5, 30.43, 50.16,   0,5, 21,  19235979, 0.7596534577, 317845272.054969192,    2.620207,     8.758,  99.1222903,  61.0120839, 1791.812703,1736.93836,   0.264,   0.272,  77.006,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.90668321,  99.1052471,  61.0158135, 1735.294440,   56.518310,    22.527,    0.0442,     3, 30.79, 50.21,   0,1, 22,  19235979, 0.7953675000, 317845272.090683222,    2.558795,     8.674,  99.1223706,  61.0139702, 1791.812689,1736.93835,   0.264,   0.272,  77.008,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.90668321,  99.1060491,  61.0149543, 1735.296387,   56.516290,    22.238,    0.0311,     8, 29.30, 49.87,   0,2, 22,  19235979, 0.7953675000, 317845272.090683222,    2.558795,     8.674,  99.1223706,  61.0139702, 1791.812689,1736.93835,   0.264,   0.272,  77.008,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.90668321,  99.1034554,  61.0154344, 1735.293565,   56.519302,    18.353,    0.0311,     6, 29.57, 49.97,   0,3, 22,  19235979, 0.7953675000, 317845272.090683222,    2.558795,     8.674,  99.1223706,  61.0139702, 1791.812689,1736.93835,   0.264,   0.272,  77.008,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.90668321,  99.1044070,  61.0166642, 1735.291765,   56.521074,    20.794,    0.0372,     6, 25.58, 49.23,   0,4, 22,  19235979, 0.7953675000, 317845272.090683222,    2.558795,     8.674,  99.1223706,  61.0139702, 1791.812689,1736.93835,   0.264,   0.272,  77.008,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.90668321,  99.1069826,  61.0161841, 1735.295894,   56.516756,    23.914,    0.0467,     8, 30.43, 50.16,   0,5, 22,  19235979, 0.7953675000, 317845272.090683222,    2.558795,     8.674,  99.1223706,  61.0139702, 1791.812689,1736.93835,   0.264,   0.272,  77.008,  77.226, 0.0000000000,   0.000,   7.375
2010-01-27T06:20:05.94239783,  99.1053255,  61.0177002, 1735.291017,   56.521719,    22.245,    0.0442,     4, 30.79, 50.21,   0,1, 23,  19235979, 0.8310821294, 317845272.126397848,    2.558795,     8.730,  99.1224509,  61.0158566, 1791.812675,1736.93834,   0.264,   0.272,  77.008,  77.226, 0.0045212107,   0.000,   8.106
2010-01-27T06:20:05.94239783,  99.1061277,  61.0168408, 1735.293520,   56.519143,    22.041,    0.0311,     8, 29.30, 49.87,   0,2, 23,  19235979, 0.8310821294, 317845272.126397848,    2.558795,     8.730,  99.1224509,  61.0158566, 1791.812675,1736.93834,   0.264,   0.272,  77.008,  77.226, 0.0045212107,   0.000,   8.106
2010-01-27T06:20:05.94239783,  99.1035334,  61.0173211, 1735.289746,   56.523107,    23.138,    0.0420,     6, 29.57, 49.97,   0,3, 23,  19235979, 0.8310821294, 317845272.126397848,    2.558795,     8.730,  99.1224509,  61.0158566, 1791.812675,1736.93834,   0.264,   0.272,  77.008,  77.226, 0.0045212107,   0.000,   8.106
2010-01-27T06:20:05.94239783,  99.1044855,  61.0185509, 1735.289087,   56.523739,    20.485,    0.0361,    10, 25.58, 49.23,   0,4, 23,  19235979, 0.8310821294, 317845272.126397848,    2.558795,     8.730,  99.1224509,  61.0158566, 1791.812675,1736.93834,   0.264,   0.272,  77.008,  77.226, 0.0045212107,   0.000,   8.106
2010-01-27T06:20:05.94239783,  99.1070612,  61.0180708, 1735.292664,   56.519973,    21.268,    0.0372,     9, 30.43, 50.16,   0,5, 23,  19235979, 0.8310821294, 317845272.126397848,    2.558795,     8.730,  99.1224509,  61.0158566, 1791.812675,1736.93834,   0.264,   0.272,  77.008,  77.226, 0.0045212107,   0.000,   8.106
2010-01-27T06:20:05.97811204,  99.1054042,  61.0195867, 1735.288926,   56.523796,    23.202,    0.0486,     3, 30.79, 50.21,   0,1, 24,  19235979, 0.8667963077, 317845272.162112057,    2.599736,     8.730,  99.1225312,  61.0177429, 1791.812661,1736.93833,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:05.97811204,  99.1062063,  61.0187274, 1735.290643,   56.522006,    23.026,    0.0321,     9, 29.30, 49.87,   0,2, 24,  19235979, 0.8667963077, 317845272.162112057,    2.599736,     8.730,  99.1225312,  61.0177429, 1791.812661,1736.93833,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:05.97811204,  99.1036118,  61.0192076, 1735.287056,   56.525783,    22.012,    0.0384,     7, 29.57, 49.97,   0,3, 24,  19235979, 0.8667963077, 317845272.162112057,    2.599736,     8.730,  99.1225312,  61.0177429, 1791.812661,1736.93833,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:05.97811204,  99.1045644,  61.0204374, 1735.287731,   56.525080,    20.907,    0.0393,     7, 25.58, 49.23,   0,4, 24,  19235979, 0.8667963077, 317845272.162112057,    2.599736,     8.730,  99.1225312,  61.0177429, 1791.812661,1736.93833,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:05.97811204,  99.1071401,  61.0199573, 1735.290384,   56.522239,    22.844,    0.0435,     7, 30.43, 50.16,   0,5, 24,  19235979, 0.8667963077, 317845272.162112057,    2.599736,     8.730,  99.1225312,  61.0177429, 1791.812661,1736.93833,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.01382679,  99.1054827,  61.0214730, 1735.288216,   56.524492,    24.103,    0.0497,     5, 30.79, 50.21,   0,1, 25,  19235979, 0.9025110479, 317845272.197826803,    2.558795,     8.702,  99.1226115,  61.0196293, 1791.812647,1736.93832,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.01382679,  99.1062846,  61.0206136, 1735.288828,   56.523807,    20.464,    0.0291,     5, 29.30, 49.87,   0,2, 25,  19235979, 0.9025110479, 317845272.197826803,    2.558795,     8.702,  99.1226115,  61.0196293, 1791.812647,1736.93832,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.01382679,  99.1036902,  61.0210938, 1735.286631,   56.526194,    20.211,    0.0347,     8, 29.57, 49.97,   0,3, 25,  19235979, 0.9025110479, 317845272.197826803,    2.558795,     8.702,  99.1226115,  61.0196293, 1791.812647,1736.93832,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.01382679,  99.1046431,  61.0223237, 1735.287539,   56.525259,    19.274,    0.0361,     7, 25.58, 49.23,   0,4, 25,  19235979, 0.9025110479, 317845272.197826803,    2.558795,     8.702,  99.1226115,  61.0196293, 1791.812647,1736.93832,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.01382679,  99.1072188,  61.0218436, 1735.290079,   56.522530,    21.746,    0.0445,     8, 30.43, 50.16,   0,5, 25,  19235979, 0.9025110479, 317845272.197826803,    2.558795,     8.702,  99.1226115,  61.0196293, 1791.812647,1736.93832,   0.264,   0.272,  77.008,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.04954094,  99.1055606,  61.0233588, 1735.287648,   56.525046,    28.072,    0.0551,     3, 30.79, 50.21,   0,1, 26,  19235979, 0.9382252053, 317845272.233540952,    2.620207,     8.758,  99.1226919,  61.0215156, 1791.812633,1736.93831,   0.264,   0.272,  77.011,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.04954094,  99.1063627,  61.0224995, 1735.289087,   56.523534,    20.070,    0.0271,     6, 29.30, 49.87,   0,2, 26,  19235979, 0.9382252053, 317845272.233540952,    2.620207,     8.758,  99.1226919,  61.0215156, 1791.812633,1736.93831,   0.264,   0.272,  77.011,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.04954094,  99.1037683,  61.0229797, 1735.286929,   56.525883,    19.704,    0.0335,     5, 29.57, 49.97,   0,3, 26,  19235979, 0.9382252053, 317845272.233540952,    2.620207,     8.758,  99.1226919,  61.0215156, 1791.812633,1736.93831,   0.264,   0.272,  77.011,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.04954094,  99.1047212,  61.0242095, 1735.288027,   56.524757,    23.103,    0.0426,     7, 25.58, 49.23,   0,4, 26,  19235979, 0.9382252053, 317845272.233540952,    2.620207,     8.758,  99.1226919,  61.0215156, 1791.812633,1736.93831,   0.264,   0.272,  77.011,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.04954094,  99.1072966,  61.0237295, 1735.288712,   56.523883,    22.957,    0.0445,    11, 30.43, 50.16,   0,5, 26,  19235979, 0.9382252053, 317845272.233540952,    2.620207,     8.758,  99.1226919,  61.0215156, 1791.812633,1736.93831,   0.264,   0.272,  77.011,  77.229, 0.0000000000,   0.000,   8.106
2010-01-27T06:20:06.08525568,  99.1056394,  61.0252447, 1735.290056,   56.522624,    22.864,    0.0442,     5, 30.79, 50.21,   0,1, 27,  19235979, 0.9739399666, 317845272.269255698,    2.599736,     8.842,  99.1227722,  61.0234019, 1791.812619,1736.93830,   0.264,   0.272,  77.011,  77.232, 0.0073325112,   0.000,   6.361
2010-01-27T06:20:06.08525568,  99.1064407,  61.0243854, 1735.288746,   56.523861,    21.055,    0.0311,     6, 29.30, 49.87,   0,2, 27,  19235979, 0.9739399666, 317845272.269255698,    2.599736,     8.842,  99.1227722,  61.0234019, 1791.812619,1736.93830,   0.264,   0.272,  77.011,  77.232, 0.0073325112,   0.000,   6.361
2010-01-27T06:20:06.08525568,  99.1038470,  61.0248656, 1735.289239,   56.523559,    21.871,    0.0360,    10, 29.57, 49.97,   0,3, 27,  19235979, 0.9739399666, 317845272.269255698,    2.599736,     8.842,  99.1227722,  61.0234019, 1791.812619,1736.93830,   0.264,   0.272,  77.011,  77.232, 0.0073325112,   0.000,   6.361
2010-01-27T06:20:06.08525568,  99.1048002,  61.0260953, 1735.291188,   56.521582,    20.344,    0.0372,     5, 25.58, 49.23,   0,4, 27,  19235979, 0.9739399666, 317845272.269255698,    2.599736,     8.842,  99.1227722,  61.0234019, 1791.812619,1736.93830,   0.264,   0.272,  77.011,  77.232, 0.0073325112,   0.000,   6.361
2010-01-27T06:20:06.08525568,  99.1073753,  61.0256153, 1735.290903,   56.521678,    23.632,    0.0488,     8, 30.43, 50.16,   0,5, 27,  19235979, 0.9739399666, 317845272.269255698,    2.599736,     8.842,  99.1227722,  61.0234019, 1791.812619,1736.93830,   0.264,   0.272,  77.011,  77.232, 0.0073325112,   0.000,   6.361
2010-01-27T06:20:06.12097049,  99.1057208,  61.0271309, 1735.294247,   56.518419,    22.921,    0.0464,     4, 30.79, 50.21,   0,1,  0,  19235980, 0.0096547368, 317845272.304970503,    2.620207,     8.758,  99.1228526,  61.0252883, 1791.812605,1736.93829,   0.264,   0.272,  77.011,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.12097049,  99.1065219,  61.0262717, 1735.292043,   56.520551,    22.435,    0.0301,     9, 29.30, 49.87,   0,2,  0,  19235980, 0.0096547368, 317845272.304970503,    2.620207,     8.758,  99.1228526,  61.0252883, 1791.812605,1736.93829,   0.264,   0.272,  77.011,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.12097049,  99.1039285,  61.0267518, 1735.293450,   56.519333,    20.745,    0.0360,     9, 29.87, 49.97,   0,3,  0,  19235980, 0.0096547368, 317845272.304970503,    2.620207,     8.758,  99.1228526,  61.0252883, 1791.812605,1736.93829,   0.264,   0.272,  77.011,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.12097049,  99.1048818,  61.0279814, 1735.295610,   56.517146,    20.963,    0.0383,     8, 25.87, 49.23,   0,4,  0,  19235980, 0.0096547368, 317845272.304970503,    2.620207,     8.758,  99.1228526,  61.0252883, 1791.812605,1736.93829,   0.264,   0.272,  77.011,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.12097049,  99.1074566,  61.0275015, 1735.294698,   56.517868,    21.887,    0.0467,     8, 30.43, 50.16,   0,5,  0,  19235980, 0.0096547368, 317845272.304970503,    2.620207,     8.758,  99.1228526,  61.0252883, 1791.812605,1736.93829,   0.264,   0.272,  77.011,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.15668422,  99.1058023,  61.0290173, 1735.296204,   56.516447,    22.245,    0.0486,     4, 30.79, 50.21,   0,1,  1,  19235980, 0.0453684896, 317845272.340684235,    2.579266,     8.842,  99.1229330,  61.0271746, 1791.812591,1736.93828,   0.264,   0.272,  77.014,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.15668422,  99.1066039,  61.0281581, 1735.295710,   56.516869,    21.506,    0.0271,     5, 29.30, 49.87,   0,2,  1,  19235980, 0.0453684896, 317845272.340684235,    2.579266,     8.842,  99.1229330,  61.0271746, 1791.812591,1736.93828,   0.264,   0.272,  77.014,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.15668422,  99.1040100,  61.0286382, 1735.295634,   56.517135,    20.520,    0.0347,     5, 29.87, 49.97,   0,3,  1,  19235980, 0.0453684896, 317845272.340684235,    2.579266,     8.842,  99.1229330,  61.0271746, 1791.812591,1736.93828,   0.264,   0.272,  77.014,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.15668422,  99.1049625,  61.0298679, 1735.295455,   56.517286,    21.076,    0.0393,     6, 25.87, 49.23,   0,4,  1,  19235980, 0.0453684896, 317845272.340684235,    2.579266,     8.842,  99.1229330,  61.0271746, 1791.812591,1736.93828,   0.264,   0.272,  77.014,  77.232, 0.0000000000,   0.000,   6.361
2010-01-27T06:20:06.15668422,  99.1075378,  61.0293879, 1735.295578,   56.516975,    22.506,    0.0467,    11, 30.43, 50.16,   0,5,  1,  19235980, 0.0453684896, 317845272.340684235,    2.579266,     8.842,  99.1229330,  61.0271746, 1791.812591,1736.93828,   0.264,   0.272,  77.014,  77.232, 0.0000000000,   0.000,   6.361
